k,sensitivity,specificity,bacc,f1_score,mcc,composite_score,tp,fn,tn,fp
91,0.62,0.8323943661971831,0.7261971830985916,0.4412811387900356,0.3572578268037605,0.4153211389785547,62,38,591,119
96,0.6,0.8366197183098592,0.7183098591549295,0.4347826086956521,0.3482824225534098,0.4320799884803157,60,40,594,116
101,0.59,0.8422535211267606,0.7161267605633803,0.4354243542435424,0.3484329595598788,0.4392993872029705,59,41,598,112
106,0.6,0.8436619718309859,0.721830985915493,0.4428044280442804,0.3576291373781747,0.4294666215805082,60,40,599,111
111,0.6,0.8408450704225352,0.7204225352112676,0.4395604395604395,0.3538526036173166,0.4305000483261387,60,40,597,113
116,0.56,0.8464788732394366,0.7032394366197183,0.4226415094339623,0.3320055341652821,0.4660136654239153,56,44,601,109
121,0.6,0.8394366197183099,0.7197183098591549,0.437956204379562,0.351983445087491,0.4310227361607305,60,40,596,114
126,0.6,0.8450704225352113,0.7225352112676056,0.4444444444444444,0.3595368925901604,0.4289559114564316,60,40,600,110
131,0.6,0.847887323943662,0.7239436619718309,0.4477611940298507,0.3633923585887225,0.427946569348348,60,40,602,108
136,0.6,0.852112676056338,0.726056338028169,0.4528301886792453,0.3692785047368523,0.4264629650781151,60,40,605,105
141,0.6,0.8549295774647887,0.7274647887323944,0.4562737642585551,0.3732737118729747,0.4254943330933383,60,40,607,103
146,0.6,0.8507042253521127,0.7253521126760563,0.4511278195488721,0.3673024508894928,0.4269534264152388,60,40,604,106
151,0.59,0.8577464788732394,0.7238732394366196,0.4538461538461538,0.3699514074559746,0.4339770319647824,59,41,609,101
156,0.57,0.856338028169014,0.7131690140845071,0.4401544401544401,0.3530971320760449,0.4533638297773291,56,44,608,102
161,0.58,0.8661971830985915,0.7230985915492958,0.458498023715415,0.3749968316345745,0.4407983595826462,57,43,615,95
166,0.57,0.8619718309859155,0.7159859154929578,0.4470588235294118,0.3612418872739992,0.4516102029863593,56,44,612,98
171,0.56,0.8661971830985915,0.7130985915492958,0.446215139442231,0.3600050296685342,0.4598947638435904,56,44,615,95
176,0.58,0.856338028169014,0.718169014084507,0.4461538461538462,0.3605251526576311,0.4438904844107013,57,43,608,102
181,0.58,0.8647887323943662,0.722394366197183,0.4566929133858268,0.372881357672236,0.4412279307654065,57,43,614,96
186,0.57,0.8661971830985915,0.7180985915492957,0.4523809523809524,0.3675168793682468,0.4503367560068264,56,44,615,95
191,0.55,0.8577464788732394,0.7038732394366197,0.4296875,0.3401482338869779,0.4719492178963343,55,45,609,101
196,0.58,0.8591549295774648,0.7195774647887323,0.4496124031007752,0.3645814729063914,0.4429868326060369,57,43,610,100
201,0.58,0.8591549295774648,0.7195774647887323,0.4496124031007752,0.3645814729063914,0.4429868326060369,57,43,610,100
206,0.62,0.8605633802816901,0.7402816901408451,0.475095785440613,0.3961362278154666,0.4047747162539535,62,38,611,99
211,0.63,0.8718309859154929,0.7509154929577464,0.4960629921259842,0.4207017977790301,0.3915702953128526,63,37,619,91
216,0.63,0.8774647887323944,0.7537323943661972,0.504,0.4297515883121902,0.389762591843287,63,37,623,87
221,0.65,0.8661971830985915,0.7580985915492957,0.5,0.4265089362460355,0.374704141704828,65,35,615,95
226,0.66,0.8732394366197183,0.7666197183098591,0.515625,0.4448363431765452,0.3628611861697065,66,34,620,90
231,0.61,0.8746478873239436,0.7423239436619717,0.488,0.4104288691041483,0.4096500361922976,61,39,621,89
236,0.64,0.8718309859154929,0.7559154929577465,0.5019607843137255,0.4280251119509988,0.3821351804942782,64,36,619,91
241,0.66,0.8746478873239436,0.7673239436619719,0.5176470588235295,0.4471060332872844,0.3623715664236789,66,34,621,89
246,0.66,0.8732394366197183,0.7666197183098591,0.515625,0.4448363431765452,0.3628611861697065,66,34,620,90
251,0.67,0.8816901408450705,0.7758450704225353,0.5338645418326693,0.4660078325220253,0.3505670018316887,67,33,626,84
256,0.67,0.8816901408450705,0.7758450704225353,0.5338645418326693,0.4660078325220253,0.3505670018316887,67,33,626,84
